#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
95.50,0.945,1892.5,272.7,504.3,7.97,1.30,-0.46,137.4,-1228.5,0.9,3.0,0.5,-0.0,X0,OK,4.0,    
96.00,0.929,1863.7,266.9,494.1,7.94,1.28,-0.50,137.7,-1201.9,0.5,3.2,3.4,-0.0,X0,OK,4.0,    
96.50,0.913,1834.7,261.3,484.2,7.73,1.27,-0.54,137.9,-1178.6,0.1,3.1,5.1,-0.0,X0,OK,4.0,    
97.00,0.897,1805.6,255.8,474.4,7.54,1.25,-0.58,138.2,-1164.6,0.1,3.0,5.9,-0.0,X0,OK,4.0,    
97.50,0.881,1776.4,250.6,464.8,7.50,1.23,-0.61,138.3,-1159.9,0.3,3.0,4.8,-0.0,X0,OK,4.0,    
98.00,0.865,1747.2,245.6,455.1,7.54,1.22,-0.63,138.4,-1141.8,0.2,3.1,2.6,-0.0,X0,OK,4.0,    
98.50,0.849,1717.9,240.6,445.7,7.51,1.20,-0.65,138.5,-1123.0,0.0,3.1,0.9,-0.0,X0,OK,4.0,    
99.00,0.833,1688.6,235.6,436.4,7.38,1.19,-0.67,138.7,-1105.6,0.2,3.1,0.0,-0.0,X0,OK,4.0,    
99.50,0.817,1659.3,230.6,427.3,7.28,1.18,-0.69,138.9,-1094.9,0.3,3.0,-0.4,-0.0,X0,OK,4.0,    
100.00,0.801,1629.9,225.6,418.2,7.27,1.16,-0.72,138.7,-1087.2,0.5,3.0,-1.4,-0.0,X0,OK,4.0,    
100.50,0.785,1600.6,220.5,409.2,7.31,1.15,-0.74,138.7,-1073.7,0.7,3.0,-2.0,-0.0,X0,OK,4.0,    
101.00,0.769,1571.2,215.3,400.3,7.38,1.14,-0.78,138.8,-1066.3,0.7,3.2,-1.4,-0.0,X0,OK,4.0,    
101.50,0.753,1541.9,209.9,391.4,7.27,1.13,-0.82,139.0,-1049.1,0.5,3.2,1.1,-0.0,X0,OK,4.0,    
102.00,0.737,1512.5,204.7,382.7,7.06,1.12,-0.86,139.2,-1040.8,0.0,3.1,4.2,-0.0,X0,OK,4.0,    
102.50,0.720,1483.0,199.6,374.1,6.92,1.11,-0.89,139.3,-1036.7,0.3,3.1,5.2,-0.0,X0,OK,4.0,    
103.00,0.704,1453.5,194.7,365.5,6.96,1.10,-0.91,139.4,-1030.6,0.2,3.1,3.1,-0.0,XX,OK,4.0,    
103.50,0.688,1423.9,189.9,356.9,7.03,1.10,-0.94,139.6,-1018.2,0.0,3.1,-0.1,-0.0,XX,(OK),3.0,(F)H(LUL)X    
104.00,0.672,1394.3,185.0,348.5,6.86,1.09,-0.96,139.7,-1004.5,0.3,2.9,-1.9,-0.0,XX,(OK),3.0,(F)H(LUL)X    
104.50,0.656,1364.7,179.9,340.1,6.40,1.08,-1.00,139.8,-1009.1,0.3,2.5,-1.1,-0.0,XX,(OK),3.0,FH(LUL)X    
105.00,0.639,1335.0,174.8,331.6,6.11,1.08,-1.04,140.0,-1030.9,0.2,2.1,-0.0,-0.0,XX,(OK),3.0,FH(LUL)X    
105.50,0.623,1305.3,169.7,322.9,6.24,1.06,-1.08,140.2,-1052.3,0.1,2.2,1.5,-0.0,XX,--,2.0,_F_HLULX    
106.00,0.607,1275.6,164.7,314.2,6.48,1.05,-1.12,140.4,-1049.9,0.0,2.5,2.6,-0.0,XX,--,2.0,_F_HLULX    
106.50,0.591,1245.7,159.7,305.5,6.66,1.04,-1.15,141.0,-1033.4,0.0,2.7,1.8,-0.0,XX,--,2.0,_F_HLULX    
107.00,0.574,1215.7,154.8,297.0,6.63,1.03,-1.19,141.4,-1008.4,0.1,2.8,0.5,-0.0,XX,--,2.0,_F_HLULX    
107.50,0.558,1185.6,149.8,288.6,6.37,1.02,-1.23,141.6,-987.2,0.2,2.6,-0.0,-0.0,XX,--,2.0,_F_HLULX    
108.00,0.541,1155.5,144.8,280.4,6.18,1.02,-1.27,141.6,-980.8,0.2,2.4,-0.3,-0.0,XX,--,2.0,_F_HLULX    
108.50,0.525,1125.4,139.7,272.3,6.22,1.02,-1.32,141.8,-981.0,0.2,2.4,-0.0,-0.0,XX,--,2.0,_F_HLULX    
109.00,0.508,1095.2,134.6,264.2,6.33,1.01,-1.37,141.9,-960.9,0.2,2.6,0.7,-0.0,XX,--,2.0,_F_HLULX    
109.50,0.492,1065.0,129.5,256.3,6.40,1.01,-1.43,142.1,-940.7,0.2,2.8,0.7,-0.0,IM,--,2.0,_F_HLULX    
110.00,0.475,1034.8,124.5,248.5,6.23,1.02,-1.49,142.0,-922.0,0.2,2.7,0.8,-0.0,IM,--,2.0,_F_HLULX FHLULIM   
110.50,0.459,1004.6,119.4,240.8,6.02,1.02,-1.55,142.0,-919.0,0.2,2.5,0.6,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
111.00,0.442,974.4,114.3,233.2,6.02,1.03,-1.61,142.1,-921.6,0.2,2.5,0.5,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
111.50,0.425,944.1,109.2,225.5,6.17,1.03,-1.69,142.1,-917.8,0.1,2.7,0.9,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
112.00,0.409,913.9,104.1,217.9,6.09,1.04,-1.76,142.0,-902.4,0.2,2.8,3.2,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
112.50,0.392,883.7,99.2,210.4,5.82,1.05,-1.84,141.8,-903.3,0.4,2.5,3.9,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
113.00,0.376,853.5,94.4,202.8,5.46,1.06,-1.91,141.8,-925.2,0.6,2.0,3.3,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
113.50,0.359,823.3,89.7,194.9,5.39,1.06,-1.97,141.9,-962.4,0.7,1.8,1.9,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
114.00,0.343,793.0,85.0,186.8,5.62,1.06,-2.04,142.0,-981.2,0.8,1.8,-0.4,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
114.50,0.326,762.8,80.3,178.6,5.93,1.05,-2.12,142.1,-987.5,0.7,2.1,-1.0,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
115.00,0.310,732.5,75.5,170.4,5.98,1.05,-2.21,142.1,-990.9,0.8,2.2,2.1,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
115.50,0.293,702.2,70.8,162.1,5.58,1.04,-2.31,142.1,-1000.6,1.1,1.8,6.0,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
116.00,0.277,671.9,66.4,153.6,5.32,1.03,-2.38,142.2,-1032.6,1.5,1.5,7.3,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
116.50,0.260,641.6,62.2,144.9,5.46,1.00,-2.44,142.3,-1063.6,1.8,1.4,5.7,-0.0,IM,--,2.0,_F_HLULX _F_HLULIM   
117.00,0.244,611.2,58.3,136.0,5.76,0.97,-2.48,142.4,-1073.3,2.0,1.6,2.9,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM   
117.50,0.227,580.7,54.3,127.1,5.84,0.93,-2.53,142.4,-1068.7,2.1,1.7,1.1,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
118.00,0.211,550.3,50.4,118.1,5.78,0.89,-2.57,142.5,-1066.1,2.1,1.7,1.1,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
118.50,0.194,519.8,46.5,109.2,5.68,0.85,-2.62,142.5,-1072.5,2.1,1.6,1.9,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
119.00,0.177,489.3,42.8,100.3,5.67,0.79,-2.66,142.6,-1082.9,2.2,1.6,2.4,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
119.50,0.161,458.8,39.1,91.2,5.75,0.72,-2.70,142.6,-1090.9,2.2,1.6,2.4,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
120.00,0.144,428.3,35.5,82.1,5.85,0.64,-2.72,142.7,-1089.7,2.2,1.7,1.9,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
120.50,0.128,397.7,31.9,73.0,5.75,0.54,-2.75,142.7,-1092.6,2.2,1.5,1.5,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
121.00,0.111,367.2,28.3,63.9,5.48,0.42,-2.78,142.8,-1111.2,2.3,1.3,3.0,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
121.50,0.094,336.6,24.9,54.5,5.39,0.25,-2.78,143.0,-1129.8,2.6,1.1,3.6,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
122.00,0.078,305.9,21.6,45.1,5.92,0.03,-2.75,143.1,-1142.1,2.7,1.6,1.4,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
122.50,0.061,275.3,18.3,35.6,6.84,-0.26,-2.70,143.2,-1115.2,2.5,2.5,-3.1,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
123.00,0.044,244.5,14.9,26.6,7.66,-0.62,-2.69,143.5,-1041.1,1.8,3.5,-7.2,-0.0,IC,--,2.0,_F_HLULX _F_HLULIM  _F_HLULIC 
123.50,0.028,213.7,11.1,18.3,8.01,-1.05,-2.86,143.8,-951.9,1.2,4.2,-7.4,-0.0,AR,--,2.0,_F_HLULX _F_HLULIM  \_F_HLULIC 
124.00,0.011,183.0,6.8,10.7,7.80,-1.62,-3.34,143.6,-870.2,1.2,4.4,-3.6,-0.0,AR,--,2.0,_F_HLULX _F_HLULIM  \_F_HLULIC _LO_LULAR
124.50,-0.007,152.3,2.5,3.8,7.97,-2.53,-4.33,143.3,-776.2,1.1,4.9,-0.7,-0.0,AR,--,2.0,_F_HLULX _F_HLULIM  \_F_HLULIC _LO_LULAR
125.00,-0.023,121.7,-1.6,0.0,7.40,-3.49,-6.78,143.3,-692.5,1.0,4.7,-1.1,-0.0,AR,--,2.0,_F_HLULX _F_HLULIM  \_F_HLULIC _LO_LULAR
125.50,-0.039,91.1,-5.9,0.1,4.49,-3.29,-31.58,142.9,-464.0,0.8,2.7,-0.4,-0.0,AR,--,2.0,_F_HLULX _F_HLULIM  \_F_HLULIC _LO_LULAR
