#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
93.00,4.745,8948.7,-110.1,1929.3,2.45,0.30,-9.83,349.8,105.6,16.3,2.6,-2.5,-0.0,n/a,OK,4.0,    
93.50,4.700,8865.4,-98.2,1930.4,2.46,0.33,-9.76,349.7,168.9,16.3,2.7,-2.4,-0.0,n/a,OK,4.0,    
94.00,4.655,8782.1,-86.4,1932.1,2.43,0.37,-9.68,349.7,219.5,16.2,2.8,-2.5,-0.0,n/a,OK,4.0,    
94.50,4.609,8698.8,-74.8,1934.0,2.46,0.41,-9.61,349.7,258.4,16.1,2.8,-2.5,-0.0,n/a,OK,4.0,    
95.00,4.564,8615.5,-63.3,1936.4,2.50,0.46,-9.54,349.7,325.3,16.0,3.0,-2.5,-0.0,n/a,OK,4.0,    
95.50,4.519,8532.2,-51.8,1939.5,2.52,0.50,-9.47,349.7,399.8,16.0,3.1,-2.5,-0.0,n/a,OK,4.0,    
96.00,4.474,8448.8,-40.5,1943.1,2.54,0.55,-9.39,349.8,466.6,15.9,3.3,-2.5,-0.0,n/a,OK,4.0,    
96.50,4.429,8365.4,-29.3,1947.3,2.55,0.60,-9.32,349.8,550.3,15.8,3.4,-2.4,-0.0,n/a,OK,4.0,    
97.00,4.384,8282.0,-18.2,1952.2,2.54,0.65,-9.24,349.8,630.9,15.8,3.5,-2.4,-0.0,n/a,OK,4.0,    
97.50,4.339,8198.6,-7.2,1957.8,2.55,0.71,-9.16,349.7,707.8,15.7,3.7,-2.4,-0.0,n/a,OK,4.0,    
98.00,4.294,8115.3,3.7,1964.0,2.55,0.76,-9.09,349.7,793.9,15.6,3.8,-2.4,-0.0,n/a,OK,4.0,    
98.50,4.249,8031.9,14.5,1970.9,2.57,0.82,-9.01,349.7,877.9,15.6,4.0,-2.4,-0.0,n/a,OK,4.0,    
99.00,4.204,7948.5,25.1,1978.6,2.58,0.89,-8.93,349.7,965.6,15.5,4.1,-2.4,-0.0,n/a,OK,4.0,    
99.50,4.159,7865.1,35.7,1987.0,2.56,0.95,-8.85,349.6,1058.9,15.5,4.3,-2.4,-0.0,n/a,OK,4.0,    
100.00,4.114,7781.6,46.1,1996.2,2.56,1.02,-8.77,349.7,1150.1,15.4,4.4,-2.4,-0.0,n/a,OK,4.0,    
100.50,4.069,7698.2,56.4,2006.2,2.58,1.09,-8.69,349.8,1237.0,15.3,4.5,-2.4,-0.0,n/a,OK,4.0,    
101.00,4.024,7614.8,66.7,2016.8,2.26,1.17,-8.60,349.9,1303.2,15.3,4.3,-2.3,-0.0,n/a,OK,4.0,    
101.50,3.979,7531.2,76.8,2026.4,0.99,1.24,-8.52,350.2,863.0,15.3,2.4,-2.2,-0.0,n/a,OK,4.0,    
102.00,3.934,7447.6,87.0,2030.8,1.45,1.30,-8.43,350.7,262.0,15.3,1.9,-2.2,-0.0,n/a,OK,4.0,    
102.50,3.889,7363.8,97.1,2032.5,2.07,1.36,-8.35,350.6,179.9,15.2,2.4,-2.2,-0.0,n/a,OK,4.0,    
103.00,3.844,7280.1,107.1,2033.4,1.88,1.42,-8.26,350.5,5.2,15.1,1.9,-2.2,-0.0,n/a,OK,4.0,    
103.50,3.798,7196.4,117.0,2032.7,2.06,1.48,-8.17,350.5,-150.0,15.1,1.8,-2.0,-0.0,n/a,OK,4.0,    
104.00,3.753,7112.7,126.9,2031.4,2.31,1.53,-8.08,350.4,-139.6,15.1,2.1,-1.7,-0.0,n/a,OK,4.0,    
104.50,3.708,7029.0,136.7,2030.4,2.24,1.59,-7.98,350.3,-121.5,15.1,2.0,-1.1,-0.0,n/a,OK,4.0,    
105.00,3.663,6945.3,146.4,2029.2,2.23,1.65,-7.89,350.3,-157.3,15.0,2.0,-0.8,-0.0,n/a,OK,4.0,    
105.50,3.618,6861.6,156.1,2027.9,2.32,1.71,-7.79,350.2,-166.7,15.0,2.0,-0.9,-0.0,n/a,OK,4.0,    
106.00,3.573,6777.9,165.8,2026.6,2.38,1.77,-7.69,350.1,-147.3,15.0,2.1,-1.0,-0.0,n/a,OK,4.0,    
106.50,3.528,6694.3,175.4,2025.4,2.41,1.83,-7.59,350.0,-126.7,15.0,2.1,-1.0,-0.0,n/a,OK,4.0,    
107.00,3.483,6610.6,185.0,2024.5,2.43,1.90,-7.48,350.1,-95.3,15.0,2.2,-1.0,-0.0,n/a,OK,4.0,    
107.50,3.438,6527.0,194.5,2023.9,2.47,1.97,-7.38,350.1,-33.2,14.9,2.4,-1.0,-0.0,n/a,OK,4.0,    
108.00,3.393,6443.3,204.0,2023.9,2.51,2.04,-7.27,350.1,29.8,14.9,2.5,-1.0,-0.0,n/a,OK,4.0,    
108.50,3.348,6359.6,213.4,2024.4,2.48,2.11,-7.16,350.1,92.1,14.9,2.6,-1.0,-0.0,n/a,OK,4.0,    
109.00,3.303,6275.9,222.8,2025.1,2.20,2.19,-7.05,350.2,51.9,14.9,2.2,-1.0,-0.0,n/a,OK,4.0,    
109.50,3.258,6192.2,232.2,2025.2,2.38,2.27,-6.93,350.3,-14.6,14.8,2.3,-1.0,-0.0,n/a,OK,4.0,    
110.00,3.213,6108.5,241.5,2025.4,2.62,2.35,-6.81,350.3,91.7,14.8,2.7,-1.0,-0.0,n/a,OK,4.0,    
110.50,3.168,6024.8,250.7,2026.5,2.33,2.43,-6.69,350.1,143.3,14.8,2.5,-1.0,-0.0,n/a,OK,4.0,    
111.00,3.123,5941.1,260.0,2027.1,1.93,2.52,-6.56,350.1,-34.8,14.8,1.8,-1.0,-0.0,n/a,OK,4.0,    
111.50,3.078,5857.4,269.2,2026.1,2.25,2.60,-6.44,350.2,-170.7,14.7,1.9,-1.1,-0.0,n/a,OK,4.0,    
112.00,3.033,5773.7,278.3,2025.0,2.61,2.68,-6.30,350.0,-66.3,14.7,2.5,-1.1,-0.0,n/a,OK,4.0,    
112.50,2.988,5690.0,287.4,2024.9,2.52,2.77,-6.17,349.8,36.0,14.6,2.6,-1.1,-0.0,n/a,OK,4.0,    
113.00,2.944,5606.4,296.5,2025.4,2.42,2.87,-6.03,349.7,63.8,14.6,2.5,-1.1,-0.0,n/a,OK,4.0,    
113.50,2.899,5522.8,305.5,2026.1,2.47,2.97,-5.89,349.7,111.1,14.6,2.7,-1.1,-0.0,n/a,OK,4.0,    
114.00,2.854,5439.2,314.4,2027.3,2.49,3.07,-5.74,349.7,178.1,14.6,2.8,-1.1,-0.0,n/a,OK,4.0,    
114.50,2.809,5355.5,323.3,2029.0,2.51,3.18,-5.59,349.7,238.7,14.5,2.9,-1.1,-0.0,n/a,OK,4.0,    
115.00,2.764,5271.9,332.2,2031.2,2.55,3.29,-5.44,349.7,301.0,14.5,3.0,-1.0,-0.0,n/a,OK,4.0,    
115.50,2.720,5188.3,341.0,2034.0,2.58,3.41,-5.28,349.6,384.4,14.5,3.2,-1.0,-0.0,n/a,OK,4.0,    
116.00,2.675,5104.7,349.8,2037.6,2.56,3.54,-5.11,349.6,465.9,14.5,3.3,-1.0,-0.0,n/a,OK,4.0,    
116.50,2.630,5021.1,358.5,2041.7,2.55,3.67,-4.95,349.6,540.3,14.4,3.4,-1.0,-0.0,n/a,OK,4.0,    
117.00,2.586,4937.5,367.1,2046.6,2.55,3.80,-4.77,349.5,625.9,14.4,3.6,-1.0,-0.0,n/a,OK,4.0,    
117.50,2.541,4853.9,375.8,2052.1,2.56,3.95,-4.59,349.5,701.3,14.4,3.7,-1.0,-0.0,n/a,OK,4.0,    
118.00,2.496,4770.3,384.4,2058.3,2.60,4.10,-4.41,349.5,790.9,14.3,3.8,-1.0,-0.0,n/a,OK,4.0,    
118.50,2.452,4686.7,392.9,2065.3,2.61,4.26,-4.22,349.6,882.4,14.3,4.0,-1.0,-0.0,n/a,OK,4.0,    
119.00,2.407,4603.1,401.4,2073.0,2.60,4.43,-4.02,349.6,973.8,14.3,4.1,-1.0,-0.0,n/a,OK,4.0,    
119.50,2.363,4519.5,409.8,2081.5,2.50,4.61,-3.82,349.6,1065.7,14.3,4.1,-1.0,-0.0,n/a,OK,4.0,    
120.00,2.318,4435.9,418.3,2089.9,1.53,4.79,-3.60,349.7,836.2,14.3,2.8,-0.9,-0.0,n/a,OK,4.0,    
120.50,2.273,4352.2,426.7,2094.6,1.70,4.97,-3.38,350.2,319.9,14.3,2.1,-0.9,-0.0,n/a,OK,4.0,    
121.00,2.229,4268.4,435.0,2097.1,2.58,5.14,-3.16,350.1,375.7,14.2,3.1,-0.9,-0.0,n/a,OK,4.0,    
121.50,2.184,4184.6,443.4,2100.6,2.07,5.32,-2.92,349.9,393.0,14.2,2.6,-0.9,-0.0,n/a,OK,4.0,    
122.00,2.140,4100.9,451.7,2102.9,1.94,5.51,-2.68,350.2,139.9,14.2,2.1,-0.9,-0.0,n/a,OK,4.0,    
122.50,2.095,4017.0,459.9,2103.8,2.43,5.70,-2.42,350.4,133.4,14.2,2.6,-0.9,-0.0,n/a,OK,4.0,    
123.00,2.051,3933.2,468.2,2105.3,2.47,5.90,-2.15,350.2,215.8,14.1,2.8,-0.9,-0.0,n/a,OK,4.0,    
123.50,2.007,3849.3,476.4,2107.2,2.32,6.11,-1.88,350.2,229.9,14.1,2.6,-0.9,-0.0,n/a,OK,4.0,    
124.00,1.962,3765.5,484.5,2109.1,2.33,6.32,-1.59,350.2,227.4,14.1,2.7,-0.9,-0.0,n/a,OK,4.0,    
124.50,1.918,3681.7,492.6,2111.1,2.41,6.55,-1.29,350.2,258.2,14.0,2.8,-0.9,-0.0,n/a,OK,4.0,    
125.00,1.874,3597.8,500.7,2113.3,2.41,6.79,-0.97,350.4,282.6,14.0,2.8,-0.9,-0.0,n/a,OK,4.0,    
125.50,1.830,3514.0,508.8,2115.8,2.43,7.04,-0.65,350.3,306.1,14.0,2.9,-0.9,-0.0,n/a,OK,4.0,    
126.00,1.786,3430.1,516.8,2118.4,2.39,7.30,-0.30,350.0,323.6,13.9,2.9,-0.8,-0.0,n/a,OK,4.0,    
126.50,1.742,3346.4,524.8,2121.1,2.30,7.57,0.06,349.8,307.8,13.9,2.8,-0.8,-0.0,n/a,OK,4.0,    
127.00,1.698,3262.6,532.7,2123.5,2.21,7.85,0.43,349.9,265.6,13.9,2.6,-0.8,-0.0,n/a,OK,4.0,    
127.50,1.654,3178.8,540.6,2125.4,2.20,8.15,0.83,349.9,202.8,13.9,2.5,-0.8,-0.0,n/a,OK,4.0,    
128.00,1.610,3095.1,548.5,2126.8,2.22,8.46,1.25,349.9,135.0,13.9,2.4,-0.8,-0.0,n/a,OK,4.0,    
128.50,1.566,3011.3,556.3,2127.7,2.24,8.78,1.69,349.9,72.7,13.8,2.4,-0.8,-0.0,n/a,OK,4.0,    
129.00,1.523,2927.5,564.1,2128.1,2.22,9.11,2.15,349.9,14.3,13.8,2.2,-0.8,-0.0,n/a,OK,4.0,    
129.50,1.479,2843.7,571.9,2128.0,2.24,9.46,2.64,350.0,-49.0,13.8,2.2,-0.8,-0.0,X0,OK,4.0,    
130.00,1.436,2759.9,579.7,2127.4,2.35,9.82,3.15,349.9,-71.9,13.8,2.2,-0.8,-0.0,X0,OK,4.0,    
130.50,1.393,2676.2,587.4,2126.9,2.48,10.21,3.70,349.7,-40.3,13.7,2.4,-0.8,-0.0,X0,OK,4.0,    
131.00,1.350,2592.4,595.0,2126.9,2.54,10.61,4.28,349.6,55.8,13.7,2.6,-0.8,-0.0,X0,OK,4.0,    
131.50,1.307,2508.7,602.7,2127.6,2.30,11.05,4.90,349.5,85.2,13.7,2.4,-0.8,-0.0,X0,OK,4.0,    
132.00,1.264,2425.0,610.3,2128.0,2.12,11.51,5.55,349.7,-4.8,13.7,2.1,-0.8,-0.0,X0,OK,4.0,    
132.50,1.221,2341.3,617.8,2127.6,2.18,11.99,6.25,349.8,-91.4,13.7,2.0,-0.8,-0.0,X0,OK,4.0,    
133.00,1.179,2257.5,625.4,2126.6,2.21,12.49,7.00,349.8,-145.2,13.7,2.0,-0.8,-0.0,X0,OK,4.0,    
133.50,1.137,2173.7,632.9,2125.2,2.13,13.02,7.80,349.9,-197.3,13.7,1.9,-0.8,-0.0,X0,OK,4.0,    
134.00,1.095,2089.9,640.4,2123.2,2.12,13.58,8.66,349.9,-271.1,13.7,1.8,-0.8,-0.0,X0,OK,4.0,    
134.50,1.053,2006.0,647.8,2120.7,2.15,14.17,9.58,349.9,-342.6,13.7,1.7,-0.8,-0.0,X0,OK,4.0,    
135.00,1.012,1922.2,655.3,2117.5,2.22,14.80,10.58,350.0,-410.0,13.7,1.7,-0.8,-0.0,X0,OK,4.0,    
135.50,0.971,1838.4,662.6,2114.0,2.40,15.46,11.65,350.0,-428.3,13.6,1.8,-0.8,-0.0,X0,OK,4.0,    
136.00,0.931,1754.6,670.0,2110.9,2.65,16.16,12.82,349.8,-292.9,13.6,2.3,-0.8,-0.0,X0,OK,4.0,    
136.50,0.891,1670.8,677.3,2109.0,2.53,16.93,14.08,349.6,-171.3,13.6,2.3,-0.8,-0.0,X0,OK,4.0,    
137.00,0.851,1587.1,684.6,2107.7,2.47,17.74,15.46,349.5,-142.0,13.6,2.3,-0.9,-0.0,X0,OK,4.0,    
137.50,0.812,1503.3,691.8,2106.8,2.65,18.62,16.96,349.5,-45.9,13.5,2.6,-1.8,-0.0,X0,OK,4.0,    
138.00,0.774,1419.6,699.0,2107.0,2.70,19.56,18.60,349.5,103.8,13.4,2.8,-3.0,-0.0,X0,OK,4.0,    
138.50,0.737,1335.9,706.0,2108.4,2.64,20.57,20.40,349.5,225.0,13.3,3.0,-4.2,-0.0,X0,OK,4.0,    
139.00,0.700,1252.1,712.8,2110.8,2.70,21.66,22.38,349.5,363.3,13.1,3.2,-5.2,-0.0,X0,OK,4.0,    
139.50,0.665,1168.4,719.3,2114.5,2.69,22.83,24.55,349.4,518.6,13.0,3.4,-6.3,0.0,X0,OK,4.0,    
140.00,0.630,1084.6,725.6,2119.1,2.37,24.06,26.94,349.6,548.7,12.8,3.2,-7.0,0.0,X0,OK,4.0,    
140.50,0.597,1000.7,731.6,2123.4,2.24,25.36,29.59,349.7,484.5,12.6,2.9,-7.5,0.0,X0,OK,4.0,    
141.00,0.566,916.8,737.3,2127.2,2.31,26.70,32.52,349.8,446.0,12.4,2.9,-8.4,-0.0,X0,OK,4.0,    
141.50,0.537,832.9,742.7,2130.9,2.30,28.08,35.77,349.8,421.2,12.1,2.9,-10.3,0.0,X0,OK,4.0,    
142.00,0.509,749.0,747.7,2134.2,2.25,29.48,39.36,349.8,368.1,11.7,2.8,-12.3,0.0,X0,OK,4.0,    
142.50,0.484,665.0,752.2,2137.1,2.31,30.86,43.32,349.8,331.3,11.3,2.8,-14.4,0.0,X0,OK,4.0,    
143.00,0.462,581.0,756.1,2139.8,2.25,32.22,47.68,349.8,315.1,11.0,2.7,-16.0,0.0,X0,OK,4.0,    
143.50,0.443,496.9,759.3,2142.1,2.24,33.49,52.46,349.8,226.7,10.5,2.5,-17.3,0.0,X0,OK,4.0,    
144.00,0.428,412.9,761.9,2143.9,2.55,34.63,57.64,349.8,242.1,9.9,2.8,-19.5,0.0,X0,OK,4.0,    
144.50,0.417,328.8,763.6,2146.5,2.72,35.61,63.19,349.7,378.4,9.2,3.2,-21.5,0.0,X0,OK,4.0,    
145.00,0.410,244.8,764.2,2150.2,2.71,36.39,69.07,349.6,510.3,8.5,3.4,-23.0,0.0,X0,OK,4.0,    
145.50,-0.407,160.7,763.8,2154.9,2.74,36.94,75.19,349.5,611.6,7.7,3.6,-24.4,0.0,X0,OK,4.0,    
146.00,-0.409,76.8,762.2,2160.4,2.74,37.21,81.44,349.6,713.6,6.9,3.7,-25.8,0.0,X0,OK,4.0,    
146.50,-0.415,-7.2,759.3,2166.6,2.72,37.19,87.72,349.7,795.1,6.1,3.9,-27.3,0.0,X0,OK,4.0,    
147.00,-0.425,-91.2,755.1,2173.5,2.61,36.90,93.91,349.8,838.0,5.3,3.8,-27.6,0.0,X0,OK,4.0,    
147.50,-0.439,-175.1,749.8,2180.3,2.31,36.34,99.89,350.0,777.3,4.7,3.5,-28.5,0.0,X0,OK,4.0,    
